# t	 x	 y	 error
11.3746613967	1.7266608645	-0.5674481843	7.9141528983e-07
11.3763849390	1.7256898909	-0.5592600632	7.9087142474e-07
11.3781084813	1.7247330792	-0.5510147428	7.9032521029e-07
11.3798320236	1.7237905278	-0.5427124961	7.8977664810e-07
11.3815555660	1.7228623345	-0.5343535970	7.8922573980e-07
11.3832791083	1.7219485967	-0.5259383202	7.8867248703e-07
11.3850026506	1.7210494115	-0.5174669412	7.8811689144e-07
11.3867261929	1.7201648751	-0.5089397365	7.8755895466e-07
11.3884497352	1.7192950837	-0.5003569833	7.8699867836e-07
11.3901732775	1.7184401326	-0.4917189599	7.8643606421e-07
11.3918968198	1.7176001170	-0.4830259452	7.8587111388e-07
11.3936203622	1.7167751314	-0.4742782191	7.8530382904e-07
11.3953439045	1.7159652698	-0.4654760623	7.8473421137e-07
11.3970674468	1.7151706258	-0.4566197565	7.8416226258e-07
11.3987909891	1.7143912925	-0.4477095840	7.8358798436e-07
11.4005145314	1.7136273624	-0.4387458281	7.8301137841e-07
11.4022380737	1.7128789277	-0.4297287730	7.8243244645e-07
11.4039616161	1.7121460801	-0.4206587036	7.8185119020e-07
11.4056851584	1.7114289105	-0.4115359059	7.8126761139e-07
11.4074087007	1.7107275097	-0.4023606665	7.8068171174e-07
11.4091322430	1.7100419679	-0.3931332730	7.8009349300e-07
11.4108557853	1.7093723745	-0.3838540139	7.7950295692e-07
11.4125793276	1.7087188189	-0.3745231784	7.7891010525e-07
11.4143028700	1.7080813896	-0.3651410568	7.7831493976e-07
11.4160264123	1.7074601747	-0.3557079399	7.7771746220e-07
11.4177499546	1.7068552620	-0.3462241199	7.7711767435e-07
11.4194734969	1.7062667385	-0.3366898893	7.7651557801e-07
11.4211970392	1.7056946909	-0.3271055419	7.7591117495e-07
11.4229205815	1.7051392053	-0.3174713721	7.7530446697e-07
11.4246441238	1.7046003673	-0.3077876754	7.7469545587e-07
11.4263676662	1.7040782621	-0.2980547482	7.7408414346e-07
11.4280912085	1.7035729742	-0.2882728875	7.7347053156e-07
11.4298147508	1.7030845876	-0.2784423914	7.7285462200e-07
11.4315382931	1.7026131861	-0.2685635589	7.7223641659e-07
11.4332618354	1.7021588526	-0.2586366899	7.7161591718e-07
11.4349853777	1.7017216696	-0.2486620852	7.7099312561e-07
11.4367089201	1.7013017193	-0.2386400465	7.7036804373e-07
11.4384324624	1.7008990830	-0.2285708763	7.6974067339e-07
11.4401560047	1.7005138417	-0.2184548783	7.6911101647e-07
11.4418795470	1.7001460759	-0.2082923569	7.6847907483e-07
11.4436030893	1.6997958655	-0.1980836174	7.6784485034e-07
11.4453266316	1.6994632900	-0.1878289663	7.6720834490e-07
11.4470501740	1.6991484281	-0.1775287108	7.6656956039e-07
11.4487737163	1.6988513582	-0.1671831591	7.6592849872e-07
11.4504972586	1.6985721581	-0.1567926205	7.6528516177e-07
11.4522208009	1.6983109051	-0.1463574052	7.6463955148e-07
11.4539443432	1.6980676759	-0.1358778242	7.6399166974e-07
11.4556678855	1.6978425467	-0.1253541898	7.6334151850e-07
11.4573914279	1.6976355932	-0.1147868150	7.6268909968e-07
11.4591149702	1.6974468905	-0.1041760140	7.6203441521e-07
11.4608385125	1.6972765131	-0.0935221018	7.6137746704e-07
11.4625620548	1.6971245352	-0.0828253947	7.6071825714e-07
11.4642855971	1.6969910301	-0.0720862097	7.6005678744e-07
11.4660091394	1.6968760708	-0.0613048651	7.5939305992e-07
11.4677326817	1.6967797298	-0.0504816802	7.5872707655e-07
11.4694562241	1.6967020787	-0.0396169751	7.5805883931e-07
11.4711797664	1.6966431891	-0.0287110713	7.5738835018e-07
11.4729033087	1.6966031314	-0.0177642912	7.5671561115e-07
11.4746268510	1.6965819760	-0.0067769582	7.5604062423e-07
11.4763503933	1.6965797925	0.0042506031	7.5536339141e-07
11.4780739356	1.6965966498	0.0153180670	7.5468391471e-07
11.4797974780	1.6966326166	0.0264251066	7.5400219616e-07
11.4815210203	1.6966877607	0.0375713941	7.5331823776e-07
11.4832445626	1.6967621494	0.0487566005	7.5263204156e-07
11.4849681049	1.6968558497	0.0599803955	7.5194360960e-07
11.4866916472	1.6969689276	0.0712424479	7.5125294391e-07
11.4884151895	1.6971014489	0.0825424251	7.5056004655e-07
11.4901387319	1.6972534786	0.0938799934	7.4986491958e-07
11.4918622742	1.6974250813	0.1052548180	7.4916756507e-07
11.4935858165	1.6976163208	0.1166665629	7.4846798508e-07
11.4953093588	1.6978272606	0.1281148907	7.4776618169e-07
11.4970329011	1.6980579632	0.1395994629	7.4706215699e-07
11.4987564434	1.6983084911	0.1511199399	7.4635591307e-07
11.5004799858	1.6985789056	0.1626759806	7.4564745203e-07
11.5022035281	1.6988692679	0.1742672428	7.4493677597e-07
11.5039270704	1.6991796383	0.1858933830	7.4422388700e-07
11.5056506127	1.6995100767	0.1975540563	7.4350878724e-07
11.5073741550	1.6998606422	0.2092489167	7.4279147882e-07
11.5090976973	1.7002313935	0.2209776167	7.4207196386e-07
11.5108212396	1.7006223887	0.2327398075	7.4135024451e-07
11.5125447820	1.7010336851	0.2445351392	7.4062632290e-07
11.5142683243	1.7014653396	0.2563632601	7.3990020119e-07
11.5159918666	1.7019174083	0.2682238175	7.3917188154e-07
11.5177154089	1.7023899470	0.2801164572	7.3844136610e-07
11.5194389512	1.7028830104	0.2920408236	7.3770865705e-07
11.5211624935	1.7033966531	0.3039965596	7.3697375657e-07
11.5228860359	1.7039309288	0.3159833067	7.3623666683e-07
11.5246095782	1.7044858907	0.3280007052	7.3549739003e-07
11.5263331205	1.7050615912	0.3400483935	7.3475592837e-07
11.5280566628	1.7056580822	0.3521260088	7.3401228404e-07
11.5297802051	1.7062754150	0.3642331869	7.3326645926e-07
11.5315037474	1.7069136403	0.3763695619	7.3251845623e-07
11.5332272898	1.7075728081	0.3885347663	7.3176827719e-07
11.5349508321	1.7082529676	0.4007284314	7.3101592437e-07
11.5366743744	1.7089541678	0.4129501866	7.3026139998e-07
11.5383979167	1.7096764566	0.4251996599	7.2950470629e-07
11.5401214590	1.7104198814	0.4374764777	7.2874584553e-07
11.5418450013	1.7111844892	0.4497802648	7.2798481996e-07
11.5435685436	1.7119703261	0.4621106443	7.2722163184e-07
11.5452920860	1.7127774375	0.4744672377	7.2645628344e-07
11.5470156283	1.7136058684	0.4868496648	7.2568877703e-07
11.5487391706	1.7144556629	0.4992575439	7.2491911489e-07
11.5504627129	1.7153268646	0.5116904915	7.2414729931e-07
11.5521862552	1.7162195163	0.5241481223	7.2337333258e-07
11.5539097975	1.7171336602	0.5366300493	7.2259721699e-07
11.5556333399	1.7180693380	0.5491358839	7.2181895487e-07
11.5573568822	1.7190265904	0.5616652357	7.2103854850e-07
11.5590804245	1.7200054576	0.5742177124	7.2025600023e-07
11.5608039668	1.7210059792	0.5867929199	7.1947131236e-07
11.5625275091	1.7220281941	0.5993904625	7.1868448724e-07
11.5642510514	1.7230721402	0.6120099425	7.1789552719e-07
11.5659745938	1.7241378553	0.6246509602	7.1710443456e-07
11.5676981361	1.7252253759	0.6373131144	7.1631121171e-07
11.5694216784	1.7263347382	0.6499960017	7.1551586098e-07
11.5711452207	1.7274659775	0.6626992169	7.1471838475e-07
11.5728687630	1.7286191287	0.6754223529	7.1391878537e-07
11.5745923053	1.7297942255	0.6881650006	7.1311706523e-07
11.5763158477	1.7309913014	0.7009267490	7.1231322671e-07
11.5780393900	1.7322103889	0.7137071850	7.1150727219e-07
11.5797629323	1.7334515198	0.7265058936	7.1069920407e-07
11.5814864746	1.7347147252	0.7393224578	7.0988902475e-07
11.5832100169	1.7360000356	0.7521564584	7.0907673663e-07
11.5849335592	1.7373074807	0.7650074743	7.0826234213e-07
11.5866571015	1.7386370895	0.7778750823	7.0744584367e-07
11.5883806439	1.7399888900	0.7907588569	7.0662724368e-07
11.5901041862	1.7413629100	0.8036583707	7.0580654458e-07
